"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2012"	"2012"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	4438	21087405	21.0	23.4
	"2012"	"2012"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4826	19303983	25.0	40.3
	"2012"	"2012"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	68032	101925742	66.7	43.1
	"2012"	"2012"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	59084	98773105	59.8	51.2
	"2012"	"2012"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	694	21087405	3.3	3.7
	"2012"	"2012"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	779	19303983	4.0	7.2
	"2012"	"2012"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	6901	101925742	6.8	4.0
	"2012"	"2012"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	8172	98773105	8.3	7.4
	"2012"	"2012"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	969	21087405	4.6	4.6
	"2012"	"2012"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1770	19303983	9.2	10.1
	"2012"	"2012"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	9202	101925742	9.0	6.9
	"2012"	"2012"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	16518	98773105	16.7	13.4
	"2012"	"2012"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4353	21087405	20.6	23.0
	"2012"	"2012"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3776	19303983	19.6	30.4
	"2012"	"2012"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	16385	101925742	16.1	9.9
	"2012"	"2012"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	16720	98773105	16.9	14.9
	"2012"	"2012"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	1636	21087405	7.8	7.6
	"2012"	"2012"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2131	19303983	11.0	9.5
	"2012"	"2012"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2193	101925742	2.2	3.0
	"2012"	"2012"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	2768	98773105	2.8	3.6
	"2012"	"2012"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	4049	21087405	19.2	19.7
	"2012"	"2012"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	8402	19303983	43.5	48.1
	"2012"	"2012"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	38900	101925742	38.2	30.4
	"2012"	"2012"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	60388	98773105	61.1	58.2
	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	441	21087405	2.1	2.1
	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1861	19303983	9.6	10.0
	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	7371	101925742	7.2	6.9
	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	26356	98773105	26.7	25.2
	"2012"	"2012"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1084	21087405	5.1	5.1
	"2012"	"2012"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	7039	19303983	36.5	34.8
	"2012"	"2012"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	1749	101925742	1.7	1.7
	"2012"	"2012"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	3435	98773105	3.5	3.5
	"2013"	"2013"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3339	21291814	15.7	17.0
	"2013"	"2013"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2854	19510272	14.6	21.7
	"2013"	"2013"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	15067	101981588	14.8	9.5
	"2013"	"2013"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	13364	98936925	13.5	11.3
	"2013"	"2013"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	1244	21291814	5.8	5.9
	"2013"	"2013"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	2429	19510272	12.4	13.1
	"2013"	"2013"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	387	101981588	0.4	0.3
	"2013"	"2013"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	1774	98936925	1.8	1.6
	"2013"	"2013"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	32953	21291814	154.8	163.0
	"2013"	"2013"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	34319	19510272	175.9	245.4
	"2013"	"2013"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	218204	101981588	214.0	143.9
	"2013"	"2013"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	244646	98936925	247.3	200.0
	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	6941	21291814	32.6	35.2
	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	6298	19510272	32.3	45.1
	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	23490	101981588	23.0	14.9
	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	27807	98936925	28.1	23.1
	"2013"	"2013"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	415	21291814	1.9	2.3
	"2013"	"2013"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	615	19510272	3.2	6.0
	"2013"	"2013"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	8871	101981588	8.7	5.2
	"2013"	"2013"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	13370	98936925	13.5	12.0
	"2013"	"2013"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	4018	21291814	18.9	21.6
	"2013"	"2013"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1646	19510272	8.4	17.7
	"2013"	"2013"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	50889	101981588	49.9	27.5
	"2013"	"2013"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	22345	98936925	22.6	20.2
	"2013"	"2013"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	34540	21291814	162.2	176.4
	"2013"	"2013"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	36562	19510272	187.4	269.1
	"2013"	"2013"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	232523	101981588	228.0	134.6
	"2013"	"2013"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	256294	98936925	259.0	217.9
	"2013"	"2013"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2933	21291814	13.8	15.1
	"2013"	"2013"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	2467	19510272	12.6	18.8
	"2013"	"2013"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	13088	101981588	12.8	7.4
	"2013"	"2013"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	8955	98936925	9.1	7.6
	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	8845	21291814	41.5	45.9
	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7266	19510272	37.2	55.6
	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	59409	101981588	58.3	34.5
	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	40350	98936925	40.8	34.9
	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2837	21291814	13.3	14.5
	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2657	19510272	13.6	21.3
	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	24291	101981588	23.8	14.1
	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	21059	98936925	21.3	18.5
	"2013"	"2013"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	4797	21291814	22.5	24.4
	"2013"	"2013"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	5019	19510272	25.7	40.1
	"2013"	"2013"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	70561	101981588	69.2	44.1
	"2013"	"2013"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	61106	98936925	61.8	51.5
	"2013"	"2013"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	749	21291814	3.5	3.9
	"2013"	"2013"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	852	19510272	4.4	7.4
	"2013"	"2013"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	7096	101981588	7.0	4.1
	"2013"	"2013"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	8534	98936925	8.6	7.5
	"2013"	"2013"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	1083	21291814	5.1	5.0
	"2013"	"2013"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1915	19510272	9.8	10.6
	"2013"	"2013"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	9402	101981588	9.2	7.0
	"2013"	"2013"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	17290	98936925	17.5	13.8
	"2013"	"2013"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4396	21291814	20.6	22.7
	"2013"	"2013"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3944	19510272	20.2	30.7
	"2013"	"2013"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	16960	101981588	16.6	10.1
	"2013"	"2013"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	17213	98936925	17.4	14.9
	"2013"	"2013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	1752	21291814	8.2	8.2
	"2013"	"2013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2102	19510272	10.8	9.4
	"2013"	"2013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2205	101981588	2.2	3.0
	"2013"	"2013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	2872	98936925	2.9	3.7
	"2013"	"2013"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	4324	21291814	20.3	20.7
	"2013"	"2013"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	8845	19510272	45.3	49.7
	"2013"	"2013"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	39382	101981588	38.6	30.7
	"2013"	"2013"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	61391	98936925	62.1	58.6
	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	443	21291814	2.1	2.0
	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1850	19510272	9.5	9.7
	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	7632	101981588	7.5	7.1
	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	26621	98936925	26.9	25.3
	"2013"	"2013"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1099	21291814	5.2	5.1
	"2013"	"2013"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	6851	19510272	35.1	33.5
	"2013"	"2013"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	1713	101981588	1.7	1.7
	"2013"	"2013"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	3311	98936925	3.3	3.4
	"2014"	"2014"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3383	21550453	15.7	16.5
	"2014"	"2014"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2938	19766066	14.9	21.2
	"2014"	"2014"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	15354	102006574	15.1	9.6
	"2014"	"2014"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	13514	99042219	13.6	11.2
	"2014"	"2014"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	1206	21550453	5.6	5.6
	"2014"	"2014"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	2321	19766066	11.7	12.3
	"2014"	"2014"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	354	102006574	0.3	0.3
	"2014"	"2014"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	1751	99042219	1.8	1.5
	"2014"	"2014"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	33565	21550453	155.8	160.8
	"2014"	"2014"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	34539	19766066	174.7	237.5
	"2014"	"2014"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	219399	102006574	215.1	142.7
	"2014"	"2014"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	246872	99042219	249.3	197.7
	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	6895	21550453	32.0	34.0
	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	6369	19766066	32.2	43.9
	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	23201	102006574	22.7	14.6
	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	28743	99042219	29.0	23.4
	"2014"	"2014"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	475	21550453	2.2	2.6
	"2014"	"2014"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	664	19766066	3.4	6.4
	"2014"	"2014"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	9087	102006574	8.9	5.3
	"2014"	"2014"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	13830	99042219	14.0	12.1
	"2014"	"2014"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	4675	21550453	21.7	24.5
	"2014"	"2014"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1818	19766066	9.2	18.9
	"2014"	"2014"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	55693	102006574	54.6	29.9
	"2014"	"2014"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	24321	99042219	24.6	21.5
	"2014"	"2014"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	34629	21550453	160.7	171.5
	"2014"	"2014"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	37265	19766066	188.5	265.2
	"2014"	"2014"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	231453	102006574	226.9	133.0
	"2014"	"2014"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	258473	99042219	261.0	215.2
	"2014"	"2014"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2882	21550453	13.4	14.4
	"2014"	"2014"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	2440	19766066	12.3	17.8
	"2014"	"2014"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	12527	102006574	12.3	7.0
	"2014"	"2014"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	8984	99042219	9.1	7.5
	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	9233	21550453	42.8	46.3
	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7650	19766066	38.7	56.5
	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	60916	102006574	59.7	35.0
	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	41410	99042219	41.8	35.1
	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2806	21550453	13.0	13.9
	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2656	19766066	13.4	20.2
	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	22744	102006574	22.3	13.4
	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	20633	99042219	20.8	17.6
	"2014"	"2014"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	4822	21550453	22.4	23.8
	"2014"	"2014"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4940	19766066	25.0	37.6
	"2014"	"2014"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	69091	102006574	67.7	42.5
	"2014"	"2014"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	60428	99042219	61.0	49.7
	"2014"	"2014"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	808	21550453	3.7	4.1
	"2014"	"2014"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	909	19766066	4.6	7.4
	"2014"	"2014"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	7021	102006574	6.9	4.0
	"2014"	"2014"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	8623	99042219	8.7	7.4
	"2014"	"2014"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	1138	21550453	5.3	5.1
	"2014"	"2014"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1873	19766066	9.5	10.1
	"2014"	"2014"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	9986	102006574	9.8	7.4
	"2014"	"2014"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	17844	99042219	18.0	14.1
	"2014"	"2014"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4513	21550453	20.9	22.5
	"2014"	"2014"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3983	19766066	20.2	29.7
	"2014"	"2014"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	16813	102006574	16.5	10.0
